"","TAXON_CODE","Taxon","TAXON_CODE_Historical","Taxon_Historical","TSN","OTU_RIV05_Nov05","OTU_Stress05","OTU_BCG_WV-PL","Code_USU","OTU2N_USU","Comments","CommonName","Kingdom","Phylum","Class","SubClass","Order","SubOrder","Super Family","Family","SubFamily","Tribe","Genus","SubGenus","SpeciesGroup","SpeciesComplex","Species","SubSpecies","AKA","BBI","FFG","Voltine","SedimentTolerant","Tolerant","MTI","Cold","ORIGIN","TOL","VBI","REPRO GUILD","ADULT FW HABITAT GUILD","TEMPERATURE PREFERENCE","ADULT FRESHWATER TROPHIC GUILD","tax_uid","txrnk_name","tax_last_change_date","tax_storet_id","tax_srs_id","tax_description"
"814","ACI0000","Acipenseridae",NA,NA,161064,"666","666",NA,3036,"666",NA,"Sturgeons","Animalia","Chordata","Actinopterygii","Chondrostei","Acipenseriformes","Acipenseroidei",NA,"Acipenseridae",NA,NA,NA,NA,NA,NA,NA,NA,"ACIPENSERIDAE",NA,NA,NA,NA,NA,666,NA,"N","S",1,NA,"BE","cold","PI",401,"Family",2016-03-24 01:12:31,"NULL","NULL","http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=161064"
"815","ACI0102","Acipenser medirostris",NA,NA,161067,"666","666",NA,3033,"Acipenser",NA,"Green Sturgeon","Animalia","Chordata","Actinopterygii","Chondrostei","Acipenseriformes","Acipenseroidei",NA,"Acipenseridae",NA,NA,"Acipenser",NA,NA,NA,"medirostris",NA,"Aci med",NA,NA,NA,NA,NA,666,NA,"N","S",1,NA,"BE","cold","PI",380,"Species",2017-04-04 09:52:15,"NULL","NULL","(Ayres 1854)~http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=161067"
"816","ACI0101","Acipenser transmontanus",NA,NA,161068,"666","666",NA,3035,"Acipenser",NA,"White Sturgeon","Animalia","Chordata","Actinopterygii","Chondrostei","Acipenseriformes","Acipenseroidei",NA,"Acipenseridae",NA,NA,"Acipenser",NA,NA,NA,"transmontanus",NA,"Aci tra",NA,NA,NA,NA,NA,666,NA,"N","I",3,NA,"BE","cold","PI/IN",400,"Species",2017-04-04 09:52:15,"NULL","NULL","(Richardson 1836)~http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=161068"
"817","CLU0000","Clupeidae",NA,NA,161700,"666","666",NA,3172,"666",NA,"Herring","Animalia","Chordata","Actinopterygii","Neopterygii","Clupeiformes","Clupeoidei",NA,"Clupeidae",NA,NA,NA,NA,NA,NA,NA,NA,"CLUPEIDAE",NA,NA,NA,NA,NA,666,NA,"I","I",3,NA,"WC","warm","IN",5275,"Family",2016-03-24 01:12:38,"NULL","NULL","http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=161700"
"818","CLU0101","Alosa sapidissima",NA,NA,161702,"666","666",NA,3165,"Alosa",NA,"American Shad","Animalia","Chordata","Actinopterygii","Neopterygii","Clupeiformes","Clupeoidei",NA,"Clupeidae",NA,NA,"Alosa",NA,NA,NA,"sapidissima",NA,"Alo sap",NA,NA,NA,NA,NA,666,NA,"I","I",3,NA,"WC","cool","IN",702,"Species",2017-04-04 09:52:16,"NULL","NULL","(Wilson 1811)~http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=161702"
"819","SAL0000","Salmonidae",NA,"Trout-Whitfish",161931,"666","666",NA,1228,"666",NA,"Trout-Whitefish","Animalia","Chordata","Actinopterygii","Neopterygii","Salmoniformes",NA,NA,"Salmonidae",NA,NA,NA,NA,NA,NA,NA,NA,"SALMONIDAE",NA,NA,NA,NA,NA,666,NA,NA,"I",3,NA,"WC","cold","IN/PI",18420,"Family",2016-03-24 01:12:33,"NULL","NULL","http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=161931"
"820","SAL0101","Coregonus clupeaformis",NA,NA,161941,"666","666",NA,3785,"Coregonus",NA,"Lake Whitefish","Animalia","Chordata","Actinopterygii","Neopterygii","Salmoniformes",NA,NA,"Salmonidae","Coregoninae",NA,"Coregonus",NA,NA,NA,"clupeaformis",NA,"Cor clu",NA,NA,NA,NA,NA,666,NA,"I","I",3,NA,"WC","cold","IN",5481,"Species",2017-04-04 09:52:33,"NULL","NULL","(Mitchill 1818)~http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=161941"
"821","SAL0203","Oncorhynchus gorbuscha",NA,NA,161975,"666","666",NA,3801,"Oncorhynchus",NA,"Pink Salmon","Animalia","Chordata","Actinopterygii","Neopterygii","Salmoniformes",NA,NA,"Salmonidae","Salmoninae",NA,"Oncorhynchus",NA,NA,NA,"gorbuscha",NA,"Onc gor",NA,NA,NA,NA,NA,666,NA,"N","S",1,NA,"WC","cold","IN",14722,"Species",2017-04-04 09:53:28,"NULL","NULL","(Walbaum 1792)~http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=161975"
"822","SAL0204","Oncorhynchus keta",NA,NA,161976,"666","666",NA,3802,"Oncorhynchus",NA,"Chum Salmon","Animalia","Chordata","Actinopterygii","Neopterygii","Salmoniformes",NA,NA,"Salmonidae","Salmoninae",NA,"Oncorhynchus",NA,NA,NA,"keta",NA,"Onc ket",NA,NA,NA,NA,NA,666,NA,"N","S",1,NA,"WC","cold","IN",14724,"Species",2017-04-04 09:53:28,"NULL","NULL","(Walbaum in Artedi 1792)~http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=161976"
"823","SAL0205","Oncorhynchus kisutch",NA,NA,161977,"666","666",NA,3803,"Oncorhynchus",NA,"Coho Salmon","Animalia","Chordata","Actinopterygii","Neopterygii","Salmoniformes",NA,NA,"Salmonidae","Salmoninae",NA,"Oncorhynchus",NA,NA,NA,"kisutch",NA,"Onc kis",NA,NA,NA,NA,NA,666,NA,"N","S",1,"NLN","WC","cold","IN",14725,"Species",2017-04-04 09:53:28,"NULL","NULL","(Walbaum 1792)~http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=161977"
"824","SAL0207","Oncorhynchus nerka",NA,NA,161979,"666","666",NA,3804,"Oncorhynchus",NA,"Sockeye Salmon","Animalia","Chordata","Actinopterygii","Neopterygii","Salmoniformes",NA,NA,"Salmonidae","Salmoninae",NA,"Oncorhynchus",NA,NA,NA,"nerka",NA,"Onc ner",NA,NA,NA,NA,NA,666,NA,"N","S",1,NA,"WC","cold","IN",14736,"Species",2017-04-04 09:53:28,"NULL","NULL","(Walbaum in Artedi 1792)~http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=161979"
"825","SAL0209","Oncorhynchus tshawytscha",NA,NA,161980,"666","666",NA,3805,"Oncorhynchus",NA,"Chinook Salmon","Animalia","Chordata","Actinopterygii","Neopterygii","Salmoniformes",NA,NA,"Salmonidae","Salmoninae",NA,"Oncorhynchus",NA,NA,NA,"tshawytscha",NA,"Onc tsh",NA,NA,NA,NA,NA,666,NA,"N","S",1,"NLN","WC","cold","IN",14738,"Species",2017-04-04 09:53:28,"NULL","NULL","(Walbaum in Artedi 1792)~http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=161980"
"826","SAL0201","Oncorhynchus aguabonita",NA,NA,161987,"666","666",NA,3797,"Oncorhynchus",NA,"Golden Trout","Animalia","Chordata","Actinopterygii","Neopterygii","Salmoniformes",NA,NA,"Salmonidae","Salmoninae",NA,"Oncorhynchus",NA,NA,NA,"aguabonita",NA,"Onc agu",NA,NA,NA,NA,NA,666,NA,"I","S",1,NA,"HI","cold","IN/PI",14705,"Species",2017-04-04 09:53:28,"NULL","NULL","(Jordan 1892)~http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=161987"
"827","SAL0206","Oncorhynchus mykiss",NA,NA,161989,"666","666",NA,1229,"Oncorhynchus",NA,"Rainbow Trout","Animalia","Chordata","Actinopterygii","Neopterygii","Salmoniformes",NA,NA,"Salmonidae","Salmoninae",NA,"Oncorhynchus",NA,NA,NA,"mykiss",NA,"Onc myk",NA,NA,NA,NA,NA,666,NA,"N","S",1,"NLN","HI","cold","IN/PI",14727,"Species",2017-04-04 09:53:28,"NULL","NULL","(Walbaum 1792)~http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=161989"
"828","SAL0210","Oncorhynchus mykiss",NA,NA,161989,"666","666",NA,1229,"Oncorhynchus",NA,"Steelhead","Animalia","Chordata","Actinopterygii","Neopterygii","Salmoniformes",NA,NA,"Salmonidae","Salmoninae",NA,"Oncorhynchus",NA,NA,NA,"mykiss",NA,"Onc myk",NA,NA,NA,NA,NA,666,NA,"N","S",1,"NLN","HI","cold","IN/PI",14727,"Species",2017-04-04 09:53:28,"NULL","NULL","(Walbaum 1792)~http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=161989"
"829","SAL0401","Salmo salar",NA,NA,161996,"666","666",NA,3812,"Salmo",NA,"Atlantic Trout","Animalia","Chordata","Actinopterygii","Neopterygii","Salmoniformes",NA,NA,"Salmonidae","Salmoninae",NA,"Salmo",NA,NA,NA,"salar",NA,"Sal sal",NA,NA,NA,NA,NA,666,NA,"I","S",1,NA,"WC","cold","IN/PI",18407,"Species",2017-04-04 09:53:47,"NULL","NULL","(Linnaeus 1758)~http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=161996"
"830","SAL0402","Salmo trutta",NA,NA,161997,"666","666",NA,1231,"Salmo",NA,"Brown Trout","Animalia","Chordata","Actinopterygii","Neopterygii","Salmoniformes",NA,NA,"Salmonidae","Salmoninae",NA,"Salmo",NA,NA,NA,"trutta",NA,"Sal tru",NA,NA,NA,NA,NA,666,NA,"I","I",3,NA,"HI","cold","IN/PI",18416,"Species",2017-04-04 09:53:47,"NULL","NULL","(Linnaeus 1758)~http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=161997"
"831","SAL0504","Salvelinus malma",NA,NA,162000,"666","666",NA,3815,"Salvelinus",NA,"Dolley Varden","Animalia","Chordata","Actinopterygii","Neopterygii","Salmoniformes",NA,NA,"Salmonidae","Salmoninae",NA,"Salvelinus",NA,NA,NA,"malma",NA,"Sal mal",NA,NA,NA,NA,NA,666,NA,"N","S",1,NA,"HI","cold","IN/PI",18455,"Species",2017-04-04 09:53:47,"NULL","NULL","(Walbaum in Artedi 1792)~http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=162000"
"832","SAL0501","Salvelinus alpinus",NA,NA,162001,"666","666",NA,3813,"Salvelinus",NA,"Arctic Char","Animalia","Chordata","Actinopterygii","Neopterygii","Salmoniformes",NA,NA,"Salmonidae","Salmoninae",NA,"Salvelinus",NA,NA,NA,"alpinus",NA,"Sal alp",NA,NA,NA,NA,NA,666,NA,"I","S",1,NA,"HI","cold","IN/PI",18430,"Species",2017-04-04 09:53:47,"NULL","NULL","(Linnaeus 1758)~http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=162001"
"833","SAL0505","Salvelinus namaycush",NA,NA,162002,"666","666",NA,3816,"Salvelinus",NA,"Lake Trout","Animalia","Chordata","Actinopterygii","Neopterygii","Salmoniformes",NA,NA,"Salmonidae","Salmoninae",NA,"Salvelinus",NA,NA,NA,"namaycush",NA,"Sal nam",NA,NA,NA,NA,NA,666,NA,"I","S",1,NA,"BE","cold","PI",18458,"Species",2017-04-04 09:53:47,"NULL","NULL","(Walbaum in Artedi 1792)~http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=162002"
"834","SAL0503","Salvelinus fontinalis",NA,NA,162003,"666","666",NA,1232,"Salvelinus",NA,"Brook Trout","Animalia","Chordata","Actinopterygii","Neopterygii","Salmoniformes",NA,NA,"Salmonidae","Salmoninae",NA,"Salvelinus",NA,NA,NA,"fontinalis",NA,"Sal fon",NA,NA,NA,NA,NA,666,NA,"I","I",3,NA,"HI","cold","IN/PI",18441,"Species",2017-04-04 09:53:47,"NULL","NULL","(Mitchill 1814)~http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=162003"
"835","SAL0502","Salvelinus confluentus",NA,NA,162004,"666","666",NA,3814,"Salvelinus",NA,"Bull Trout","Animalia","Chordata","Actinopterygii","Neopterygii","Salmoniformes",NA,NA,"Salmonidae","Salmoninae",NA,"Salvelinus",NA,NA,NA,"confluentus",NA,"Sal con",NA,NA,NA,NA,NA,666,NA,"N","S",1,NA,"HI","cold","IN/PI",18435,"Species",2017-04-04 09:53:47,"NULL","NULL","(Suckley 1859)~http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=162004"
"836","SAL0304","Prosopium williamsoni",NA,NA,162009,"666","666",NA,3811,"Prosopium",NA,"Mountain Whitefish","Animalia","Chordata","Actinopterygii","Neopterygii","Salmoniformes",NA,NA,"Salmonidae","Coregoninae",NA,"Prosopium",NA,NA,NA,"williamsoni",NA,"Pro wil",NA,NA,NA,NA,NA,666,NA,"N","I",3,"NLN","BE","cold","IN",17181,"Species",2017-04-04 09:53:41,"NULL","NULL","(Girard 1856)~http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=162009"
"837","SAL0303","Prosopium spilonotus",NA,NA,162010,"666","666",NA,3810,"Prosopium",NA,"Bonneville Whitefish","Animalia","Chordata","Actinopterygii","Neopterygii","Salmoniformes",NA,NA,"Salmonidae","Coregoninae",NA,"Prosopium",NA,NA,NA,"spilonotus",NA,"Pro spi",NA,NA,NA,NA,NA,666,NA,"N","I",3,NA,"WC","cold","IN",17180,"Species",2017-04-04 09:53:41,"NULL","NULL","(Snyder 1919)~http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=162010"
"838","SAL0301","Prosopium abyssicola",NA,NA,162012,"666","666",NA,3806,"Prosopium",NA,"Bear Lake Whitefish","Animalia","Chordata","Actinopterygii","Neopterygii","Salmoniformes",NA,NA,"Salmonidae","Coregoninae",NA,"Prosopium",NA,NA,NA,"abyssicola",NA,"Pro aby",NA,NA,NA,NA,NA,666,NA,"N","I",3,NA,"WC","cold","IN",17175,"Species",2017-04-04 09:53:41,"NULL","NULL","(Snyder 1919)~http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=162012"
"839","SAL0601","Thymallus arcticus",NA,NA,162016,"666","666",NA,3818,"Thymallus",NA,"Arctic Grayling","Animalia","Chordata","Actinopterygii","Neopterygii","Salmoniformes",NA,NA,"Salmonidae","Thymallinae",NA,"Thymallus",NA,NA,NA,"arcticus",NA,"Thy arc",NA,NA,NA,NA,NA,666,NA,"I","S",1,NA,"WC","cold","IN/PI",20973,"Species",2017-04-04 09:54:02,"NULL","NULL","(Pallas 1776)~http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=162016"
"840","OSM0000","Osmeridae",NA,NA,162028,"666","666",NA,3585,"666",NA,"Smelts","Animalia","Chordata","Actinopterygii","Neopterygii","Osmeriformes","Osmeroidei",NA,"Osmeridae",NA,NA,NA,NA,NA,NA,NA,NA,"OSMERIDAE",NA,NA,NA,NA,NA,666,NA,"N","I",3,NA,"WC","cool","IN",14943,"Family",2016-03-24 01:12:43,"NULL","NULL","http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=162028"
"841","OSM0101","Osmerus mordax",NA,NA,162041,"666","666",NA,3586,"Osmerus",NA,"Rainbow Smelt","Animalia","Chordata","Actinopterygii","Neopterygii","Osmeriformes","Osmeroidei",NA,"Osmeridae",NA,NA,"Osmerus",NA,NA,NA,"mordax",NA,"Osm mor",NA,NA,NA,NA,NA,666,NA,"I","I",3,NA,"WC","cool","IN",14950,"Species",2017-04-04 09:53:29,"NULL","NULL","(Mitchill 1814)~http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=162041"
"842","OSM0201","Spirinchus thaleichthys",NA,NA,162049,"666","666",NA,3588,"Spirinchus",NA,"Longfin Smelt","Animalia","Chordata","Actinopterygii","Neopterygii","Osmeriformes","Osmeroidei",NA,"Osmeridae",NA,NA,"Spirinchus",NA,NA,NA,"thaleichthys",NA,"Spi tha",NA,NA,NA,NA,NA,666,NA,"N","I",3,NA,"WC","cool","IN",19882,"Species",2017-04-04 09:53:55,"NULL","NULL","(Ayres 1860)~http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=162049"
"843","ESO0000","Esocidae",NA,NA,162137,"666","666",NA,3482,"666",NA,"Pikes","Animalia","Chordata","Actinopterygii","Neopterygii","Esociformes",NA,NA,"Esocidae",NA,NA,NA,NA,NA,NA,NA,NA,"ESOCIDAE",NA,NA,NA,NA,NA,666,NA,"I","I",3,NA,"WC","cool","PI",7576,"Family",2016-03-24 01:12:30,"NULL","NULL","http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=162137"
"844","ESO0102","Esox lucius",NA,NA,162139,"666","666",NA,3485,"Esox",NA,"Northern Pike","Animalia","Chordata","Actinopterygii","Neopterygii","Esociformes",NA,NA,"Esocidae",NA,NA,"Esox",NA,NA,NA,"lucius",NA,"Eso luc",NA,NA,NA,NA,NA,666,NA,"I","I",3,NA,"WC","cool","PI",7586,"Species",2017-04-04 09:52:48,"NULL","NULL","(Linnaeus 1758)~http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=162139"
"845","UMB0101","Novumbra hubbsi",NA,NA,162161,"666","666",NA,3823,"Novumbra",NA,"Olympic Mudminnow","Animalia","Chordata","Actinopterygii","Neopterygii","Esociformes",NA,NA,"Umbridae",NA,NA,"Novumbra",NA,NA,NA,"hubbsi",NA,"Nov hub",NA,NA,NA,NA,NA,666,NA,"Non-native","T",5,NA,"HI","warm","IN",14536,"Species",2017-04-04 09:53:27,"NULL","NULL","(Schultz 1929)~http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=162161"
"846","CYF0000","Cypriniformes",NA,NA,162846,"666","666",NA,1934,"666",NA,"Sucker/Minnows","Animalia","Chordata","Actinopterygii","Neopterygii","Cypriniformes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CYPRINIFORMES",NA,NA,NA,NA,NA,666,NA,NA,"I",3,NA,"BE","cool","OM",6275,"Order",2016-03-24 01:12:30,"NULL","NULL","http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=162846"
"847","CYP0000","Cyprinidae",NA,NA,163342,"666","666",NA,1312,"666",NA,"Carps-Minnows","Animalia","Chordata","Actinopterygii","Neopterygii","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,NA,NA,NA,NA,NA,NA,"CYPRINIDAE",NA,NA,NA,NA,NA,666,NA,NA,"I",3,NA,"BE","cool","HE",6274,"Family",2016-03-24 01:12:39,"NULL","NULL","http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=163342"
"848","CYP0401","Cyprinus carpio",NA,NA,163344,"666","666",NA,1544,"Cyprinus",NA,"Common Carp","Animalia","Chordata","Actinopterygii","Neopterygii","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Cyprinus",NA,NA,NA,"carpio",NA,"Cyp car",NA,NA,NA,NA,NA,666,NA,"I","T",5,"V","BE","warm","OM",6302,"Species",2017-04-04 09:52:39,"NULL","NULL","(Linnaeus 1758)~http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=163344"
"849","CYP1501","Tinca tinca",NA,NA,163348,"666","666",NA,3449,"Tinca",NA,"Tench","Animalia","Chordata","Actinopterygii","Neopterygii","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Tinca",NA,NA,NA,"tinca",NA,"Tin tin",NA,NA,NA,NA,NA,666,NA,"I","I",3,NA,"WC","warm","IN",21038,"Species",2017-04-04 09:54:02,"NULL","NULL","(Linnaeus 1758)~http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=163348"
"850","CYP0201","Carassius auratus",NA,NA,163350,"666","666",NA,3220,"Carassius",NA,"Goldfish","Animalia","Chordata","Actinopterygii","Neopterygii","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Carassius",NA,NA,NA,"auratus",NA,"Car aur",NA,NA,NA,NA,NA,666,NA,"I","T",5,"V","BE","warm","OM",3512,"Species",2017-04-04 09:52:25,"NULL","NULL","(Linnaeus 1758)~http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=163350"
"851","CYP1301","Rhinichthys cataractae",NA,NA,163384,"666","666",NA,2359,"Rhinichthys",NA,"Longnose Dace","Animalia","Chordata","Actinopterygii","Neopterygii","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Rhinichthys",NA,NA,NA,"cataractae",NA,"Rhi cat",NA,NA,NA,NA,NA,666,NA,"N","I",3,"L","BE","cool","IN",18055,"Species",2017-04-04 09:53:45,"NULL","NULL","(Valenciennes in Cuvier and Valenciennes 1842)~http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=163384"
"852","CYP1302","Rhinichthys evermanni",NA,NA,163385,"666","666",NA,3439,"Rhinichthys",NA,"Umpqua Dace","Animalia","Chordata","Actinopterygii","Neopterygii","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Rhinichthys",NA,NA,NA,"evermanni",NA,"Rhi eve",NA,NA,NA,NA,NA,666,NA,"N","I",3,NA,"BE","cool","IN",18058,"Species",2017-04-04 09:53:45,"NULL","NULL","(Snyder 1908)~http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=163385"
"853","CYP1303","Rhinichthys falcatus",NA,NA,163386,"666","666",NA,3440,"Rhinichthys",NA,"Leopard Dace","Animalia","Chordata","Actinopterygii","Neopterygii","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Rhinichthys",NA,NA,NA,"falcatus",NA,"Rhi fal",NA,NA,NA,NA,NA,666,NA,"N","I",3,"L","BE","cool","IN",18059,"Species",2017-04-04 09:53:45,"NULL","NULL","(Eigenmann and Eigenmann 1893)~http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=163386"
"854","CYP1304","Rhinichthys osculus",NA,NA,163387,"666","666",NA,2864,"Rhinichthys",NA,"Speckled Dace","Animalia","Chordata","Actinopterygii","Neopterygii","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Rhinichthys",NA,NA,NA,"osculus",NA,"Rhi osc",NA,NA,NA,NA,NA,666,NA,"N","I",3,"LN","BE","cool","IN",18060,"Species",2017-04-04 09:53:45,"NULL","NULL","(Girard 1856)~http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=163387"
"855","CYP1101","Pimephales promelas",NA,NA,163517,"666","666",NA,3424,"Pimephales",NA,"Fathead Minnow","Animalia","Chordata","Actinopterygii","Neopterygii","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Pimephales",NA,NA,NA,"promelas",NA,"Pim pro",NA,NA,NA,NA,NA,666,NA,"I","T",5,"P/CN","WC","warm","OM",16066,"Species",2017-04-04 09:53:36,"NULL","NULL","(Rafinesque 1820)~http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=163517"
"856","CYP0801","Mylocheilus caurinus",NA,NA,163521,"666","666",NA,3316,"Mylocheilus",NA,"Peamouth","Animalia","Chordata","Actinopterygii","Neopterygii","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Mylocheilus",NA,NA,NA,"caurinus",NA,"Myl cau",NA,NA,NA,NA,NA,666,NA,"N","S",1,"L","WC","cool","IN",13618,"Species",2017-04-04 09:53:20,"NULL","NULL","(Richardson 1836)~http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=163521"
"857","CYP1201","Ptychocheilus oregonensis",NA,NA,163523,"666","666",NA,3433,"Ptychocheilus",NA,"Northern Pikeminnow","Animalia","Chordata","Actinopterygii","Neopterygii","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Ptychocheilus",NA,NA,NA,"oregonensis",NA,"Pty ore",NA,NA,NA,NA,NA,666,NA,"N","T",5,"L","WC","cool","IN/PI",17730,"Species",2017-04-04 09:53:44,"NULL","NULL","(Richardson 1836)~http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=163523"
"858","CYP1202","Ptychocheilus umpquae",NA,NA,163526,"666","666",NA,3434,"Ptychocheilus",NA,"Umpqua Pikeminnow","Animalia","Chordata","Actinopterygii","Neopterygii","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Ptychocheilus",NA,NA,NA,"umpquae",NA,"Pty ump",NA,NA,NA,NA,NA,666,NA,"N","T",5,NA,"WC","cool","IN/PI",17731,"Species",2017-04-04 09:53:44,"NULL","NULL","(Snyder 1908)~http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=163526"
"859","CYP1401","Richardsonius balteatus",NA,NA,163528,"666","666",NA,3442,"Richardsonius",NA,"Redside Shiner","Animalia","Chordata","Actinopterygii","Neopterygii","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Richardsonius",NA,NA,NA,"balteatus",NA,"Ric bal",NA,NA,NA,NA,NA,666,NA,"N","I",3,"LV","WC","cool","IN",18207,"Species",2017-04-04 09:53:46,"NULL","NULL","(Richardson 1836)~http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=163528"
"860","CYP1402","Richardsonius egregius",NA,NA,163529,"666","666",NA,3443,"Richardsonius",NA,"Lahontan Redside","Animalia","Chordata","Actinopterygii","Neopterygii","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Richardsonius",NA,NA,NA,"egregius",NA,"Ric egr",NA,NA,NA,NA,NA,666,NA,"N","I",3,NA,"WC","cool","IN",18208,"Species",2017-04-04 09:53:46,"NULL","NULL","(Girard 1858)~http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=163529"
"861","CYP0101","Acrocheilus alutaceus",NA,NA,163531,"666","666",NA,3214,"Acrocheilus",NA,"Chiselmouth","Animalia","Chordata","Actinopterygii","Neopterygii","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Acrocheilus",NA,NA,NA,"alutaceus",NA,"Acr alu",NA,NA,NA,NA,NA,666,NA,"N","I",3,"L","BE","cool","HE",408,"Species",2017-04-04 09:52:17,"NULL","NULL","(Agassiz and Pickering in Agassiz 1855)~http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=163531"
"862","CYP0301","Couesius plumbeus",NA,NA,163535,"666","666",NA,3223,"Couesius",NA,"Lake Chub","Animalia","Chordata","Actinopterygii","Neopterygii","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Couesius",NA,NA,NA,"plumbeus",NA,"Cou plu",NA,NA,NA,NA,NA,666,NA,"N","I",3,NA,"WC","cold","IN",5836,"Species",2017-04-04 09:52:35,"NULL","NULL","(Agassiz 1850)~http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=163535"
